Start to init hits and costs
Finished to init hits and costs
Ref 1 RI 7357392 DIST 3.75438e-06
Ref 1 RI 7361484 DIST 3.75438e-06
Ref 1 RI 7365576 DIST 3.75438e-06
Ref 1 RI 7369668 DIST 3.75438e-06
Ref 1 RI 7373760 DIST 3.63327e-06
Ref 1 RI 7377852 DIST 3.63327e-06
Ref 1 RI 7381944 DIST 3.63327e-06
Ref 1 RI 7386036 DIST 3.63327e-06
Ref 1 RI 7390128 DIST 3.63327e-06
Ref 1 RI 7394220 DIST 3.63327e-06
Ref 1 RI 7398312 DIST 3.63327e-06
Ref 1 RI 7402404 DIST 3.63327e-06
Ref 1 RI 7406496 DIST 3.51216e-06
Ref 1 RI 7410588 DIST 3.51216e-06
Ref 1 RI 7414680 DIST 3.51216e-06
Ref 1 RI 7418772 DIST 3.51216e-06
Ref 1 RI 7422864 DIST 3.51216e-06
Ref 1 RI 7426956 DIST 3.51216e-06
Ref 1 RI 7431048 DIST 3.51216e-06
Ref 1 RI 7435140 DIST 3.51216e-06
Ref 1 RI 7439232 DIST 3.39105e-06
Ref 1 RI 7443324 DIST 3.39105e-06
Ref 1 RI 7447416 DIST 3.39105e-06
Ref 1 RI 7451508 DIST 3.39105e-06
Ref 1 RI 7455600 DIST 3.39105e-06
Ref 1 RI 7459692 DIST 3.39105e-06
Ref 1 RI 7463784 DIST 3.39105e-06
Ref 1 RI 7467876 DIST 3.39105e-06
Ref 1 RI 7471968 DIST 3.26994e-06
Ref 1 RI 7476060 DIST 3.26994e-06
Ref 1 RI 7480152 DIST 3.26994e-06
Ref 1 RI 7484244 DIST 3.26994e-06
Ref 1 RI 7488336 DIST 3.26994e-06
Ref 1 RI 7492428 DIST 3.26994e-06
Ref 1 RI 7496520 DIST 3.26994e-06
Ref 1 RI 7500612 DIST 3.26994e-06
Ref 1 RI 7504704 DIST 3.14883e-06
Ref 1 RI 7508796 DIST 3.14883e-06
Ref 1 RI 7512888 DIST 3.14883e-06
Ref 1 RI 7516980 DIST 3.14883e-06
Ref 1 RI 7521072 DIST 3.14883e-06
Ref 1 RI 7525164 DIST 3.14883e-06
Ref 1 RI 7529256 DIST 3.14883e-06
Ref 1 RI 7533348 DIST 3.14883e-06
Ref 1 RI 7537440 DIST 3.02773e-06
Ref 1 RI 7541532 DIST 3.02773e-06
Ref 1 RI 7545624 DIST 3.02773e-06
Ref 1 RI 7549716 DIST 3.02773e-06
Ref 1 RI 7553808 DIST 3.02773e-06
Ref 1 RI 7557900 DIST 3.02773e-06
Ref 1 RI 7561992 DIST 3.02773e-06
Ref 1 RI 7566084 DIST 3.02773e-06
Ref 1 RI 7570176 DIST 2.90662e-06
Ref 1 RI 7574268 DIST 2.90662e-06
Ref 1 RI 7578360 DIST 2.90662e-06
Ref 1 RI 7582452 DIST 2.90662e-06
Ref 1 RI 7586544 DIST 2.90662e-06
Ref 1 RI 7590636 DIST 2.90662e-06
Ref 1 RI 7594728 DIST 2.90662e-06
Ref 1 RI 7598820 DIST 2.90662e-06
Ref 1 RI 7602912 DIST 2.78551e-06
Ref 1 RI 7607004 DIST 2.78551e-06
Ref 1 RI 7611096 DIST 2.78551e-06
Ref 1 RI 7615188 DIST 2.78551e-06
Ref 1 RI 7619280 DIST 2.78551e-06
Ref 1 RI 7623372 DIST 2.78551e-06
Ref 1 RI 7627464 DIST 2.78551e-06
Ref 1 RI 7631556 DIST 2.78551e-06
Ref 1 RI 7635648 DIST 2.6644e-06
Ref 1 RI 7639740 DIST 2.6644e-06
Ref 1 RI 7643832 DIST 2.6644e-06
Ref 1 RI 7647924 DIST 2.6644e-06
Ref 1 RI 7652016 DIST 2.6644e-06
Ref 1 RI 7656108 DIST 2.6644e-06
Ref 1 RI 7660200 DIST 2.6644e-06
Ref 1 RI 7664292 DIST 2.6644e-06
Ref 1 RI 7668384 DIST 2.54329e-06
Ref 1 RI 7672476 DIST 2.54329e-06
Ref 1 RI 7676568 DIST 2.54329e-06
Ref 1 RI 7680660 DIST 2.54329e-06
Ref 1 RI 7684752 DIST 2.54329e-06
Ref 1 RI 7688844 DIST 2.54329e-06
Ref 1 RI 7692936 DIST 2.54329e-06
Ref 1 RI 7697028 DIST 2.54329e-06
Ref 1 RI 7701120 DIST 2.42218e-06
Ref 1 RI 7705212 DIST 2.42218e-06
Ref 1 RI 7709304 DIST 2.42218e-06
Ref 1 RI 7713396 DIST 2.42218e-06
Ref 1 RI 7717488 DIST 2.42218e-06
Ref 1 RI 7721580 DIST 2.42218e-06
Ref 1 RI 7725672 DIST 2.42218e-06
Ref 1 RI 7729764 DIST 2.42218e-06
Ref 1 RI 7733856 DIST 2.30107e-06
Ref 1 RI 7737948 DIST 2.30107e-06
Ref 1 RI 7742040 DIST 2.30107e-06
Ref 1 RI 7746132 DIST 2.30107e-06
Ref 1 RI 7750224 DIST 2.30107e-06
Ref 1 RI 7754316 DIST 2.30107e-06
Ref 1 RI 7758408 DIST 2.30107e-06
Ref 1 RI 7762500 DIST 2.30107e-06
Ref 1 RI 7766592 DIST 2.17996e-06
Ref 1 RI 7770684 DIST 2.17996e-06
Ref 1 RI 7774776 DIST 2.17996e-06
Ref 1 RI 7778868 DIST 2.17996e-06
Ref 1 RI 7782960 DIST 2.17996e-06
Ref 1 RI 7787052 DIST 2.17996e-06
Ref 1 RI 7791144 DIST 2.17996e-06
Ref 1 RI 7795236 DIST 2.17996e-06
Ref 1 RI 7799328 DIST 2.05885e-06
Ref 1 RI 7803420 DIST 2.05885e-06
Ref 1 RI 7807512 DIST 2.05885e-06
Ref 1 RI 7811604 DIST 2.05885e-06
Ref 1 RI 7815696 DIST 2.05885e-06
Ref 1 RI 7819788 DIST 2.05885e-06
Ref 1 RI 7823880 DIST 2.05885e-06
Ref 1 RI 7827972 DIST 2.05885e-06
Ref 1 RI 7832064 DIST 1.93774e-06
Ref 1 RI 7836156 DIST 1.93774e-06
Ref 1 RI 7840248 DIST 1.93774e-06
Ref 1 RI 7844340 DIST 1.93774e-06
Ref 1 RI 7848432 DIST 1.93774e-06
Ref 1 RI 7852524 DIST 1.93774e-06
Ref 1 RI 7856616 DIST 1.93774e-06
Ref 1 RI 7860708 DIST 1.93774e-06
Ref 1 RI 7864800 DIST 1.81664e-06
Ref 1 RI 7868892 DIST 1.81664e-06
Ref 1 RI 7872984 DIST 1.81664e-06
Ref 1 RI 7877076 DIST 1.81664e-06
Ref 1 RI 7881168 DIST 1.81664e-06
Ref 1 RI 7885260 DIST 1.81664e-06
Ref 1 RI 7889352 DIST 1.81664e-06
Ref 1 RI 7893444 DIST 1.81664e-06
Ref 1 RI 7897536 DIST 1.69553e-06
Ref 1 RI 7901628 DIST 1.69553e-06
Ref 1 RI 7905720 DIST 1.69553e-06
Ref 1 RI 7909812 DIST 1.69553e-06
Ref 1 RI 7913904 DIST 1.69553e-06
Ref 1 RI 7917996 DIST 1.69553e-06
Ref 1 RI 7922088 DIST 1.69553e-06
Ref 1 RI 7926180 DIST 1.69553e-06
Ref 1 RI 7930272 DIST 1.57442e-06
Ref 1 RI 7934364 DIST 1.57442e-06
Ref 1 RI 7938456 DIST 1.57442e-06
Ref 1 RI 7942548 DIST 1.57442e-06
Ref 1 RI 7946640 DIST 1.57442e-06
Ref 1 RI 7950732 DIST 1.57442e-06
Ref 1 RI 7954824 DIST 1.57442e-06
Ref 1 RI 7958916 DIST 1.57442e-06
Ref 1 RI 7963008 DIST 1.45331e-06
Ref 1 RI 7967100 DIST 1.45331e-06
Ref 1 RI 7971192 DIST 1.45331e-06
Ref 1 RI 7975284 DIST 1.45331e-06
Ref 1 RI 7979376 DIST 1.45331e-06
Ref 1 RI 7983468 DIST 1.45331e-06
Ref 1 RI 7987560 DIST 1.45331e-06
Ref 1 RI 7991652 DIST 1.45331e-06
Ref 1 RI 7995744 DIST 1.3322e-06
Ref 1 RI 7999836 DIST 1.3322e-06
Ref 1 RI 8003928 DIST 1.3322e-06
Ref 1 RI 8008020 DIST 1.3322e-06
Ref 1 RI 8012112 DIST 1.3322e-06
Ref 1 RI 8016204 DIST 1.3322e-06
Ref 1 RI 8020296 DIST 1.3322e-06
Ref 1 RI 8024388 DIST 1.3322e-06
Ref 1 RI 8028480 DIST 1.21109e-06
Ref 1 RI 8032572 DIST 1.21109e-06
Ref 1 RI 8036664 DIST 1.21109e-06
Ref 1 RI 8040756 DIST 1.21109e-06
Ref 1 RI 8044848 DIST 1.21109e-06
Ref 1 RI 8048940 DIST 1.21109e-06
Ref 1 RI 8053032 DIST 1.21109e-06
Ref 1 RI 8057124 DIST 1.21109e-06
Ref 1 RI 8061216 DIST 1.08998e-06
Ref 1 RI 8065308 DIST 1.08998e-06
Ref 1 RI 8069400 DIST 1.08998e-06
Ref 1 RI 8073492 DIST 1.08998e-06
Ref 1 RI 8077584 DIST 1.08998e-06
Ref 1 RI 8081676 DIST 1.08998e-06
Ref 1 RI 8085768 DIST 1.08998e-06
Ref 1 RI 8089860 DIST 1.08998e-06
Ref 1 RI 8093952 DIST 9.68872e-07
Ref 1 RI 8098044 DIST 9.68872e-07
Ref 1 RI 8102136 DIST 9.68872e-07
Ref 1 RI 8106228 DIST 9.68872e-07
Ref 1 RI 8110320 DIST 9.68872e-07
Ref 1 RI 8114412 DIST 9.68872e-07
Ref 1 RI 8118504 DIST 9.68872e-07
Ref 1 RI 8122596 DIST 9.68872e-07
Ref 1 RI 8126688 DIST 8.47763e-07
Ref 1 RI 8130780 DIST 8.47763e-07
Ref 1 RI 8134872 DIST 8.47763e-07
Ref 1 RI 8138964 DIST 8.47763e-07
Ref 1 RI 8143056 DIST 8.47763e-07
Ref 1 RI 8147148 DIST 8.47763e-07
Ref 1 RI 8151240 DIST 8.47763e-07
Ref 1 RI 8155332 DIST 8.47763e-07
Ref 1 RI 8159424 DIST 7.26654e-07
Ref 1 RI 8163516 DIST 7.26654e-07
Ref 1 RI 8167608 DIST 7.26654e-07
Ref 1 RI 8171700 DIST 7.26654e-07
Ref 1 RI 8175792 DIST 7.26654e-07
Ref 1 RI 8179884 DIST 7.26654e-07
Ref 1 RI 8183976 DIST 7.26654e-07
Ref 1 RI 8188068 DIST 7.26654e-07
Ref 1 RI 8192160 DIST 6.05545e-07
Ref 1 RI 8196252 DIST 6.05545e-07
Ref 1 RI 8200344 DIST 6.05545e-07
Ref 1 RI 8204436 DIST 6.05545e-07
Ref 1 RI 8208528 DIST 6.05545e-07
Ref 1 RI 8212620 DIST 6.05545e-07
Ref 1 RI 8216712 DIST 6.05545e-07
Ref 1 RI 8220804 DIST 6.05545e-07
Ref 1 RI 8224896 DIST 4.84436e-07
Ref 1 RI 8228988 DIST 4.84436e-07
Ref 1 RI 8233080 DIST 4.84436e-07
Ref 1 RI 8237172 DIST 4.84436e-07
Ref 1 RI 8241264 DIST 4.84436e-07
Ref 1 RI 8245356 DIST 4.84436e-07
Ref 1 RI 8249448 DIST 4.84436e-07
Ref 1 RI 8253540 DIST 4.84436e-07
Ref 1 RI 8257632 DIST 3.63327e-07
Ref 1 RI 8261724 DIST 3.63327e-07
Ref 1 RI 8265816 DIST 3.63327e-07
Ref 1 RI 8269908 DIST 3.63327e-07
Ref 1 RI 8274000 DIST 3.63327e-07
Ref 1 RI 8278092 DIST 3.63327e-07
Ref 1 RI 8282184 DIST 3.63327e-07
Ref 1 RI 8286276 DIST 3.63327e-07
Ref 1 RI 8290368 DIST 2.42218e-07
Ref 1 RI 8294460 DIST 2.42218e-07
Ref 1 RI 8298552 DIST 2.42218e-07
Ref 1 RI 8302644 DIST 2.42218e-07
Ref 1 RI 8306736 DIST 2.42218e-07
Ref 1 RI 8310828 DIST 2.42218e-07
Ref 1 RI 8314920 DIST 2.42218e-07
Ref 1 RI 8319012 DIST 2.42218e-07
Ref 1 RI 8323104 DIST 1.21109e-07
Ref 1 RI 8327196 DIST 1.21109e-07
Ref 1 RI 8331288 DIST 1.21109e-07
Ref 1 RI 8335380 DIST 1.21109e-07
Ref 1 RI 8339472 DIST 1.21109e-07
Ref 1 RI 8343564 DIST 1.21109e-07
Ref 1 RI 8347656 DIST 1.21109e-07
Ref 1 RI 8351748 DIST 1.21109e-07
Ref 2 RI 4 DIST 0.111118
Ref 2 RI 4068 DIST 0.0158585
Ref 3 RI 1 DIST 0.126976
Ref 4 RI 3 DIST 0.126992
Ref 5 RI 4096 DIST 0.111118
Ref 6 RI 4 DIST 0.111118
Ref 6 RI 4068 DIST 0.0158585
Ref 7 RI 1 DIST 0.126976
Total number of accesses 8388608
Ref 0 ACCESSCNT 1048576
Ref 1 ACCESSCNT 1048576
Ref 2 ACCESSCNT 1048576
Ref 3 ACCESSCNT 1048576
Ref 4 ACCESSCNT 1048576
Ref 5 ACCESSCNT 1048576
Ref 6 ACCESSCNT 1048576
Ref 7 ACCESSCNT 1048576
Assign lease 1 to ref 3 avg cache size 0.124985 miss ratio 0.873024
Assign lease 1 to ref 7 avg cache size 0.249969 miss ratio 0.746047
Assign lease 3 to ref 0 avg cache size 0.624969 miss ratio 0.619055
Assign lease 3 to ref 4 avg cache size 0.999969 miss ratio 0.492063
Assign lease 4 to ref 2 avg cache size 1.49991 miss ratio 0.380945
Assign lease 4 to ref 6 avg cache size 1.99985 miss ratio 0.269827
Assign lease 4 to ref 1 avg cache size 2.49985 miss ratio 0.158709
Assign lease 4068 to ref 2 avg cache size 65.9378 miss ratio 0.14285
Assign lease 4068 to ref 6 avg cache size 129.376 miss ratio 0.126992
Assign lease 4096 to ref 5 avg cache size 577.376 miss ratio 0.015874
Assign lease 8351748 to ref 1 avg cache size 65889.1 miss ratio 0
